arm,symbol_source,order_id,symbol,side,intent,decision_date,decision_session,live_date,live_session,engine_event,engine_shares,engine_limit_price,engine_ref_price,matcher_filled,matcher_reason,matcher_status,matcher_fill_type,matcher_fill_date,matcher_fill_session,matcher_shares,matcher_price,matcher_commission,matcher_stamp_tax,matcher_fees_total,engine_fill_id,engine_fill_shares,engine_fill_price,engine_fill_commission,engine_fill_stamp_tax,engine_fill_fees_total,fill_fields_match,probe_mode,core_fields_match,note
FULL-bin,,sh.600120-buy-2016-07-04-pm,sh.600120,buy,,2016-07-04,pm,2016-07-05,am,not_penetrated,,26.27,26.27,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sh.600120-buy-2016-07-05-am,sh.600120,buy,,2016-07-05,am,2016-07-05,pm,filled_limit_buy,700,28.26,28.26,True,filled,full_fill,limit,2016-07-05,pm,700,28.26,5.00,0.00,5.00,F000063,700,28.26,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600120-sell/profit-2016-07-15-am,sh.600120,sell,profit,2016-07-15,am,2016-07-15,pm,filled_limit_sell,400,34.26,34.26,True,filled,full_fill,limit,2016-07-15,pm,400,34.26,5.00,13.70,18.70,F000064,400,34.26,5.0,13.704,18.704,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002222-sell/risk-2016-07-15-pm,sz.002222,sell,risk,2016-07-15,pm,2016-07-18,am,filled_limit_sell,200,18.75,18.75,True,filled,full_fill,limit,2016-07-18,am,200,18.75,5.00,3.75,8.75,F000065,200,18.75,5.0,3.75,8.75,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600120-sell/profit-2016-07-18-am,sh.600120,sell,profit,2016-07-18,am,2016-07-18,pm,filled_limit_sell,300,38.8,38.8,True,filled,full_fill,limit,2016-07-18,pm,300,38.8,5.00,11.64,16.64,F000066,300,38.8,5.0,11.64,16.64,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600120-buy-2016-07-18-pm,sh.600120,buy,,2016-07-18,pm,2016-07-19,am,filled_limit_buy,500,38.56,38.56,True,filled,full_fill,limit,2016-07-19,am,500,38.56,5.00,0.00,5.00,F000067,500,38.56,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002273-sell/risk-2016-07-28-am,sz.002273,sell,risk,2016-07-28,am,2016-07-28,pm,filled_limit_sell,800,23.19,23.19,True,filled,full_fill,limit,2016-07-28,pm,800,23.19,5.00,18.55,23.55,F000068,800,23.19,5.0,18.552,23.552,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002273-buy-2016-07-28-pm,sz.002273,buy,,2016-07-28,pm,2016-07-29,am,filled_limit_buy,900,23.55,23.55,True,filled,full_fill,limit,2016-07-29,am,900,23.55,5.00,0.00,5.00,F000069,900,23.55,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600751-buy-2016-07-29-pm,sh.600751,buy,,2016-07-29,pm,2016-08-01,am,not_penetrated,,8.94,8.94,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002590-buy-2016-07-29-pm,sz.002590,buy,,2016-07-29,pm,2016-08-01,am,filled_limit_buy,800,25.11,25.11,True,filled,full_fill,limit,2016-08-01,am,800,25.11,5.00,0.00,5.00,F000072,800,25.11,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002616-buy-2016-07-29-pm,sz.002616,buy,,2016-07-29,pm,2016-08-01,am,filled_limit_buy,1000,22.22,22.22,True,filled,full_fill,limit,2016-08-01,am,1000,22.22,5.00,0.00,5.00,F000073,1000,22.22,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.000609-buy-2016-07-29-pm,sz.000609,buy,,2016-07-29,pm,2016-08-01,am,filled_limit_buy,1600,13.4,13.4,True,filled,full_fill,limit,2016-08-01,am,1600,13.4,5.00,0.00,5.00,F000074,1600,13.4,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600120-sell/risk-2016-07-29-pm,sh.600120,sell,risk,2016-07-29,pm,2016-08-01,am,filled_limit_sell,500,36.15,36.15,True,filled,full_fill,limit,2016-08-01,am,500,36.15,5.00,18.08,23.08,F000070,500,36.15,5.0,18.075,23.075,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002222-sell/risk-2016-07-29-pm,sz.002222,sell,risk,2016-07-29,pm,2016-08-01,am,not_penetrated,,17.87,17.87,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
FULL-bin,,sz.002273-sell/risk-2016-07-29-pm,sz.002273,sell,risk,2016-07-29,pm,2016-08-01,am,not_penetrated,,23.07,23.07,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
FULL-bin,,sz.002428-sell/risk-2016-07-29-pm,sz.002428,sell,risk,2016-07-29,pm,2016-08-01,am,filled_limit_sell,1300,15.21,15.21,True,filled,full_fill,limit,2016-08-01,am,1300,15.21,5.00,19.77,24.77,F000071,1300,15.21,5.0,19.773,24.773,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600751-buy-2016-08-01-am,sh.600751,buy,,2016-08-01,am,2016-08-01,pm,not_penetrated,,9.83,9.83,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002222-sell/risk-2016-08-01-am,sz.002222,sell,risk,2016-08-01,am,2016-08-01,pm,filled_limit_sell,1200,16.74,16.74,True,filled,full_fill,limit,2016-08-01,pm,1200,16.74,5.00,20.09,25.09,F000075,1200,16.74,5.0,20.087999999999997,25.087999999999997,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002273-sell/risk-2016-08-01-am,sz.002273,sell,risk,2016-08-01,am,2016-08-01,pm,filled_limit_sell,900,22.1,22.1,True,filled,full_fill,limit,2016-08-01,pm,900,22.1,5.00,19.89,24.89,F000076,900,22.1,5.0,19.89,24.89,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600751-buy-2016-08-01-pm,sh.600751,buy,,2016-08-01,pm,2016-08-02,am,filled_limit_buy,2200,9.83,9.83,True,filled,full_fill,limit,2016-08-02,am,2200,9.83,5.00,0.00,5.00,F000077,2200,9.83,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600751-sell/risk-2016-08-10-am,sh.600751,sell,risk,2016-08-10,am,2016-08-10,pm,filled_limit_sell,2200,8.76,8.76,True,filled,full_fill,limit,2016-08-10,pm,2200,8.76,5.00,19.27,24.27,F000078,2200,8.76,5.0,19.272000000000002,24.272000000000002,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600751-buy-2016-08-10-pm,sh.600751,buy,,2016-08-10,pm,2016-08-11,am,filled_limit_buy,2500,8.78,8.78,True,filled,full_fill,limit,2016-08-11,am,2500,8.78,5.00,0.00,5.00,F000079,2500,8.78,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600734-sell/risk-2016-08-30-am,sh.600734,sell,risk,2016-08-30,am,2016-08-30,pm,filled_limit_sell,3900,13.8,13.8,True,filled,full_fill,limit,2016-08-30,pm,3900,13.8,5.38,53.82,59.20,F000080,3900,13.8,5.382000000000001,53.82,59.202,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600619-buy-2016-08-31-pm,sh.600619,buy,,2016-08-31,pm,2016-09-01,am,not_penetrated,,12.18,12.18,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sh.600070-buy-2016-08-31-pm,sh.600070,buy,,2016-08-31,pm,2016-09-01,am,filled_limit_buy,1600,13.1,13.1,True,filled,full_fill,limit,2016-09-01,am,1600,13.1,5.00,0.00,5.00,F000085,1600,13.1,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002547-buy-2016-08-31-pm,sz.002547,buy,,2016-08-31,pm,2016-09-01,am,filled_limit_buy,1900,11.4,11.4,True,filled,full_fill,limit,2016-09-01,am,1900,11.4,5.00,0.00,5.00,F000086,1900,11.4,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002766-buy-2016-08-31-pm,sz.002766,buy,,2016-08-31,pm,2016-09-01,am,filled_limit_buy,500,37.1,37.1,True,filled,full_fill,limit,2016-09-01,am,500,37.1,5.00,0.00,5.00,F000087,500,37.1,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600751-sell/risk-2016-08-31-pm,sh.600751,sell,risk,2016-08-31,pm,2016-09-01,am,filled_limit_sell,2500,8.67,8.67,True,filled,full_fill,limit,2016-09-01,am,2500,8.67,5.00,21.68,26.68,F000081,2500,8.67,5.0,21.675,26.675,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.000609-sell/risk-2016-08-31-pm,sz.000609,sell,risk,2016-08-31,pm,2016-09-01,am,filled_limit_sell,1600,14.29,14.29,True,filled,full_fill,limit,2016-09-01,am,1600,14.29,5.00,22.86,27.86,F000082,1600,14.29,5.0,22.864,27.864,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002590-sell/risk-2016-08-31-pm,sz.002590,sell,risk,2016-08-31,pm,2016-09-01,am,filled_limit_sell,800,24.49,24.49,True,filled,full_fill,limit,2016-09-01,am,800,24.49,5.00,19.59,24.59,F000083,800,24.49,5.0,19.592,24.592,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002616-sell/risk-2016-08-31-pm,sz.002616,sell,risk,2016-08-31,pm,2016-09-01,am,filled_limit_sell,1000,21.99,21.99,True,filled,full_fill,limit,2016-09-01,am,1000,21.99,5.00,21.99,26.99,F000084,1000,21.99,5.0,21.990000000000002,26.990000000000002,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600619-buy-2016-09-01-am,sh.600619,buy,,2016-09-01,am,2016-09-01,pm,filled_limit_buy,1800,12.18,12.18,True,filled,full_fill,limit,2016-09-01,pm,1800,12.18,5.00,0.00,5.00,F000088,1800,12.18,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600173-buy-2016-09-30-pm,sh.600173,buy,,2016-09-30,pm,2016-10-10,am,filled_limit_buy,2400,9.11,9.11,True,filled,full_fill,limit,2016-10-10,am,2400,9.11,5.00,0.00,5.00,F000093,2400,9.11,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002266-buy-2016-09-30-pm,sz.002266,buy,,2016-09-30,pm,2016-10-10,am,not_penetrated,,5.87,5.87,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002631-buy-2016-09-30-pm,sz.002631,buy,,2016-09-30,pm,2016-10-10,am,filled_limit_buy,900,24.11,24.11,True,filled,full_fill,limit,2016-10-10,am,900,24.11,5.00,0.00,5.00,F000094,900,24.11,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600499-buy-2016-09-30-pm,sh.600499,buy,,2016-09-30,pm,2016-10-10,am,not_penetrated,,7.92,7.92,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sh.600070-sell/risk-2016-09-30-pm,sh.600070,sell,risk,2016-09-30,pm,2016-10-10,am,filled_limit_sell,1600,13.28,13.28,True,filled,full_fill,limit,2016-10-10,am,1600,13.28,5.00,21.25,26.25,F000089,1600,13.28,5.0,21.248,26.248,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600619-sell/risk-2016-09-30-pm,sh.600619,sell,risk,2016-09-30,pm,2016-10-10,am,filled_limit_sell,1800,13.31,13.31,True,filled,full_fill,limit,2016-10-10,am,1800,13.31,5.00,23.96,28.96,F000090,1800,13.31,5.0,23.958000000000002,28.958000000000002,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002547-sell/risk-2016-09-30-pm,sz.002547,sell,risk,2016-09-30,pm,2016-10-10,am,filled_limit_sell,1900,10.86,10.86,True,filled,full_fill,limit,2016-10-10,am,1900,10.86,5.00,20.63,25.63,F000091,1900,10.86,5.0,20.634,25.634,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002766-sell/risk-2016-09-30-pm,sz.002766,sell,risk,2016-09-30,pm,2016-10-10,am,filled_limit_sell,500,37.5,37.5,True,filled,full_fill,limit,2016-10-10,am,500,37.5,5.00,18.75,23.75,F000092,500,37.5,5.0,18.75,23.75,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002266-buy-2016-10-10-am,sz.002266,buy,,2016-10-10,am,2016-10-10,pm,filled_limit_buy,3600,6.18,6.18,True,filled,full_fill,limit,2016-10-10,pm,3600,6.18,5.00,0.00,5.00,F000095,3600,6.18,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600499-buy-2016-10-10-am,sh.600499,buy,,2016-10-10,am,2016-10-10,pm,not_penetrated,,8.09,8.09,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sh.600499-buy-2016-10-10-pm,sh.600499,buy,,2016-10-10,pm,2016-10-11,am,filled_limit_buy,2700,8.18,8.18,True,filled,full_fill,limit,2016-10-11,am,2700,8.18,5.00,0.00,5.00,F000096,2700,8.18,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002675-buy-2016-10-31-pm,sz.002675,buy,,2016-10-31,pm,2016-11-01,am,filled_limit_buy,1200,17.41,17.41,True,filled,full_fill,limit,2016-11-01,am,1200,17.41,5.00,0.00,5.00,F000101,1200,17.41,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002087-buy-2016-10-31-pm,sz.002087,buy,,2016-10-31,pm,2016-11-01,am,filled_limit_buy,3200,6.87,6.87,True,filled,full_fill,limit,2016-11-01,am,3200,6.87,5.00,0.00,5.00,F000102,3200,6.87,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sh.600666-buy-2016-10-31-pm,sh.600666,buy,,2016-10-31,pm,2016-11-01,am,filled_limit_buy,700,28.06,28.06,True,filled,full_fill,limit,2016-11-01,am,700,28.06,5.00,0.00,5.00,F000103,700,28.06,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002486-buy-2016-10-31-pm,sz.002486,buy,,2016-10-31,pm,2016-11-01,am,not_penetrated,,6.66,6.66,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sh.600173-sell/risk-2016-10-31-pm,sh.600173,sell,risk,2016-10-31,pm,2016-11-01,am,filled_limit_sell,2400,8.72,8.72,True,filled,full_fill,limit,2016-11-01,am,2400,8.72,5.00,20.93,25.93,F000097,2400,8.72,5.0,20.928,25.928,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sh.600499-sell/risk-2016-10-31-pm,sh.600499,sell,risk,2016-10-31,pm,2016-11-01,am,filled_limit_sell,2700,8.71,8.71,True,filled,full_fill,limit,2016-11-01,am,2700,8.71,5.00,23.52,28.52,F000098,2700,8.71,5.0,23.517000000000003,28.517000000000003,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002266-sell/risk-2016-10-31-pm,sz.002266,sell,risk,2016-10-31,pm,2016-11-01,am,filled_limit_sell,3600,6.46,6.46,True,filled,full_fill,limit,2016-11-01,am,3600,6.46,5.00,23.26,28.26,F000099,3600,6.46,5.0,23.256,28.256,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002631-sell/risk-2016-10-31-pm,sz.002631,sell,risk,2016-10-31,pm,2016-11-01,am,filled_limit_sell,900,22.36,22.36,True,filled,full_fill,limit,2016-11-01,am,900,22.36,5.00,20.12,25.12,F000100,900,22.36,5.0,20.124,25.124,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002486-buy-2016-11-01-am,sz.002486,buy,,2016-11-01,am,2016-11-01,pm,not_penetrated,,7.33,7.33,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002486-buy-2016-11-01-pm,sz.002486,buy,,2016-11-01,pm,2016-11-02,am,not_penetrated,,7.33,7.33,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002486-buy-2016-11-02-am,sz.002486,buy,,2016-11-02,am,2016-11-02,pm,not_penetrated,,8.06,8.06,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002486-buy-2016-11-02-pm,sz.002486,buy,,2016-11-02,pm,2016-11-03,am,not_penetrated,,8.06,8.06,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002486-buy-2016-11-03-am,sz.002486,buy,,2016-11-03,am,2016-11-03,pm,not_penetrated,,8.87,8.87,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002486-buy-2016-11-03-pm,sz.002486,buy,,2016-11-03,pm,2016-11-04,am,not_penetrated,,8.87,8.87,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002486-buy-2016-11-04-am,sz.002486,buy,,2016-11-04,am,2016-11-04,pm,not_penetrated,,9.76,9.76,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002486-buy-2016-11-04-pm,sz.002486,buy,,2016-11-04,pm,2016-11-07,am,not_penetrated,,9.76,9.76,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sz.002486-buy-2016-11-07-am,sz.002486,buy,,2016-11-07,am,2016-11-07,pm,filled_limit_buy,2100,10.51,10.51,True,filled,full_fill,limit,2016-11-07,pm,2100,10.51,5.00,0.00,5.00,F000104,2100,10.51,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002486-sell/risk-2016-11-09-am,sz.002486,sell,risk,2016-11-09,am,2016-11-09,pm,not_penetrated,,12.25,12.25,False,never_crossed,expired,,,,,,,,,,,,,,,,full,True,strict penetration required: session high > q (touch does not fill)
FULL-bin,,sz.002486-sell/risk-2016-11-09-pm,sz.002486,sell,risk,2016-11-09,pm,2016-11-10,am,filled_limit_sell,300,12.25,12.25,True,filled,full_fill,limit,2016-11-10,am,300,12.25,5.00,3.68,8.68,F000105,300,12.25,5.0,3.6750000000000003,8.675,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002486-sell/profit-2016-11-10-am,sz.002486,sell,profit,2016-11-10,am,2016-11-10,pm,filled_limit_sell,800,13.2,13.2,True,filled,full_fill,limit,2016-11-10,pm,800,13.2,5.00,10.56,15.56,F000106,800,13.2,5.0,10.56,15.56,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002675-sell/risk-2016-11-23-pm,sz.002675,sell,risk,2016-11-23,pm,2016-11-24,am,filled_limit_sell,1200,15.56,15.56,True,filled,full_fill,limit,2016-11-24,am,1200,15.56,5.00,18.67,23.67,F000107,1200,15.56,5.0,18.672,23.672,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002675-buy-2016-11-24-am,sz.002675,buy,,2016-11-24,am,2016-11-24,pm,filled_limit_buy,1400,15.69,15.69,True,filled,full_fill,limit,2016-11-24,pm,1400,15.69,5.00,0.00,5.00,F000108,1400,15.69,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002486-sell/risk-2016-11-29-pm,sz.002486,sell,risk,2016-11-29,pm,2016-11-30,am,filled_limit_sell,1000,10.39,10.39,True,filled,full_fill,limit,2016-11-30,am,1000,10.39,5.00,10.39,15.39,F000109,1000,10.39,5.0,10.39,15.39,True,full,True,strict penetration: session high > q; fill at q
FULL-bin,,sz.002486-buy-2016-11-30-am,sz.002486,buy,,2016-11-30,am,2016-11-30,pm,filled_limit_buy,2100,10.53,10.53,True,filled,full_fill,limit,2016-11-30,pm,2100,10.53,5.00,0.00,5.00,F000110,2100,10.53,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.000409-buy-2016-11-30-pm,sz.000409,buy,,2016-11-30,pm,2016-12-01,am,filled_limit_buy,1400,14.99,14.99,True,filled,full_fill,limit,2016-12-01,am,1400,14.99,5.00,0.00,5.00,F000115,1400,14.99,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.000935-buy-2016-11-30-pm,sz.000935,buy,,2016-11-30,pm,2016-12-01,am,not_penetrated,,30.02,30.02,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sh.600679-buy-2016-11-30-pm,sh.600679,buy,,2016-11-30,pm,2016-12-01,am,filled_limit_buy,800,25.79,25.79,True,filled,full_fill,limit,2016-12-01,am,800,25.79,5.00,0.00,5.00,F000116,800,25.79,5.0,0.0,5.0,True,full,True,strict penetration: session low < p; fill at p
FULL-bin,,sz.002760-buy-2016-11-30-pm,sz.002760,buy,,2016-11-30,pm,2016-12-01,am,not_penetrated,,43.76,43.76,False,never_crossed,expired,,,,,,,,,,,,,,,,lot_probe_penetration,True,strict penetration required: session low < p (touch does not fill)
FULL-bin,,sh.600666-sell/risk-2016-11-30-pm,sh.600666,sell,risk,2016-11-30,pm,2016-12-01,am,filled_limit_sell,700,28.82,28.82,True,filled,full_fill,limit,2016-12-01,am,700,28.82,5.00,20.17,25.17,F000111,700,28.82,5.0,20.174,25.174,True,full,True,strict penetration: session high > q; fill at q
